ano,sigla_uf,id_municipio,ibc,cobertura_pop_4g5g,fibra,densidade_smp,hhi_smp,densidade_scm,hhi_scm,adensamento_estacoes
2023.0,MG,3142254.0,22.99,38.123,,58.14,3.0,2.27,58.0,10.45
2023.0,MG,3145851.0,63.21,97.4296,,83.1,67.0,19.23,17.0,16.94
2023.0,MG,3155306.0,40.06,97.2526,0.0,68.96,29.0,13.24,62.0,18.7
2023.0,MG,3160009.0,57.84,85.307,,66.97,57.0,13.91,28.0,22.1
2023.0,MG,3162005.0,63.13,96.5558,100.0,80.66,57.0,63.37,44.0,13.91
2023.0,MG,3170909.0,56.22,88.007,100.0,63.67,63.0,5.44,53.0,8.84
2023.0,SP,3507506.0,71.46,99.683,100.0,90.16,63.0,37.27,79.0,56.1
2023.0,SP,3510500.0,73.75,99.9129,100.0,90.06,87.0,42.9,65.0,18.53
2023.0,SP,3512001.0,62.87,96.5849,100.0,83.41,64.0,14.36,50.0,7.89
2023.0,SP,3513702.0,65.53,96.4389,100.0,82.3,68.0,20.14,77.0,7.21
2023.0,SP,3527603.0,70.2,99.1594,100.0,85.78,78.0,29.28,77.0,16.98
2023.0,SP,3532900.0,66.11,99.9906,100.0,87.14,74.0,29.28,13.0,13.42
2023.0,SP,3533106.0,63.5,100.0,100.0,80.46,11.0,25.54,53.0,19.32
2023.0,SP,3535606.0,65.42,83.7411,,83.56,54.0,27.09,19.0,44.79
2023.0,SP,3541307.0,67.47,97.2499,,90.0,66.0,24.37,75.0,5.8
2023.0,SP,3542008.0,62.93,96.1276,100.0,80.17,34.0,80.39,73.0,11.84
2023.0,SP,3550209.0,61.68,93.3554,100.0,86.3,21.0,13.27,73.0,9.75
2023.0,SP,3555109.0,62.62,99.5302,100.0,77.41,35.0,22.55,56.0,9.19
2023.0,PR,4103024.0,60.68,93.4218,100.0,75.12,69.0,72.28,11.0,25.45
2023.0,PR,4107850.0,42.78,62.5187,,90.63,67.0,19.49,69.0,23.86
2023.0,PR,4108551.0,55.23,92.3959,100.0,78.27,11.0,4.36,22.0,13.99
2023.0,PR,4113254.0,52.56,63.1649,,76.84,27.0,2.2,63.0,11.16
2023.0,PR,4114609.0,66.32,93.1471,100.0,80.62,63.0,36.48,63.0,5.22
2023.0,PR,4123709.0,62.69,94.2625,,74.27,67.0,15.89,67.0,51.72
2023.0,PR,4125357.0,61.59,91.6385,,79.29,68.0,28.4,4.0,9.61
2023.0,PR,4125704.0,58.31,92.6542,,44.84,88.0,15.95,83.0,5.72
2023.0,PR,4128203.0,70.81,96.9068,,90.24,80.0,30.87,88.0,9.84
2023.0,PR,4128633.0,47.28,51.3043,,51.84,37.0,1.46,72.0,14.62
2023.0,SC,4205456.0,60.76,97.6078,100.0,55.06,74.0,23.18,72.0,3.98
2023.0,SC,4209854.0,51.05,60.3775,,50.14,25.0,27.25,47.0,13.73
2023.0,SC,4212254.0,60.88,100.0,100.0,62.37,89.0,15.67,44.0,8.07
2023.0,SC,4213708.0,59.28,87.6666,100.0,79.74,80.0,9.98,29.0,6.08
2023.0,SC,4215679.0,49.08,28.2893,100.0,88.25,30.0,14.57,15.0,15.49
2023.0,SC,4215752.0,55.91,80.6205,100.0,56.02,66.0,11.61,39.0,23.28
2023.0,RS,4300802.0,65.57,87.8869,100.0,83.64,46.0,34.22,60.0,14.44
2023.0,RS,4303509.0,65.4,84.518,,78.96,73.0,27.45,85.0,10.38
2023.0,RS,4305447.0,54.81,66.6486,,93.4,15.0,7.02,29.0,13.59
2023.0,RS,4309126.0,50.37,88.0138,100.0,11.43,68.0,11.75,49.0,31.02
2023.0,RS,4310439.0,56.54,62.4911,,54.03,56.0,32.47,60.0,19.55
2023.0,RS,4313003.0,46.92,90.3089,100.0,15.66,78.0,9.34,21.0,6.84
2023.0,RS,4313904.0,69.89,98.6675,100.0,83.86,76.0,31.55,89.0,9.57
2023.0,RS,4315156.0,49.87,51.5421,,43.13,68.0,8.73,77.0,19.5
2023.0,RS,4315503.0,62.06,85.4791,100.0,75.61,60.0,18.47,65.0,16.73
2023.0,RS,4317806.0,62.2,91.7907,,75.48,37.0,24.52,77.0,5.99
2023.0,MS,5005004.0,63.6,92.408,100.0,90.42,75.0,5.81,78.0,3.47
2023.0,MT,5103254.0,49.01,51.2421,,50.6,59.0,8.51,85.0,3.23
2023.0,MT,5108808.0,35.4,55.1409,,87.35,56.0,23.38,8.0,9.08
2023.0,GO,5200100.0,63.98,88.1065,100.0,87.59,82.0,4.13,77.0,15.71
2023.0,GO,5201504.0,58.25,69.0084,100.0,79.28,58.0,2.36,83.0,19.26
2023.0,GO,5203962.0,53.12,63.2523,,62.57,62.0,14.71,23.0,19.86
2023.0,GO,5209705.0,59.13,80.0926,100.0,72.15,75.0,6.55,88.0,6.01
2023.0,GO,5216908.0,40.66,52.0263,100.0,6.28,36.0,6.29,82.0,17.89
2022.0,RO,1100015.0,53.77,67.0101,,62.24,78.0,10.78,56.0,3.88
2022.0,RO,1101450.0,26.44,46.5478,,54.39,66.0,1.07,41.0,12.12
2022.0,AM,1300144.0,24.98,59.1281,,47.26,43.0,2.33,42.0,3.23
2022.0,AM,1302306.0,26.31,58.5173,,46.62,37.0,0.94,81.0,1.99
2022.0,PA,1501758.0,47.6,54.7683,100.0,55.74,24.0,0.27,87.0,7.37
2022.0,PA,1502855.0,25.82,54.2183,,64.54,11.0,0.56,50.0,4.72
2022.0,PA,1505494.0,27.89,62.6932,0.0,50.61,32.0,0.01,79.0,7.26
2022.0,PA,1505700.0,27.21,56.3134,0.0,55.51,40.0,0.31,70.0,3.33
2022.0,PA,1508100.0,61.45,95.5451,100.0,76.06,83.0,2.55,74.0,6.75
2022.0,TO,1708205.0,58.09,77.2603,,78.6,78.0,4.0,69.0,3.53
2022.0,TO,1720655.0,57.43,82.4392,100.0,79.83,37.0,7.53,56.0,9.78
2022.0,MA,2102036.0,48.3,61.4579,100.0,44.04,78.0,0.63,66.0,5.24
2022.0,MA,2105450.0,41.99,48.9412,100.0,31.84,77.0,4.82,20.0,6.69
2022.0,PI,2200301.0,42.4,55.9848,,40.9,6.0,0.87,66.0,4.94
2022.0,PI,2201002.0,28.18,66.4246,0.0,58.82,18.0,1.2,57.0,7.37
2022.0,PI,2202026.0,14.57,37.3218,0.0,27.84,4.0,1.38,26.0,6.72
2022.0,PI,2202091.0,25.11,67.6796,,39.18,12.0,0.09,71.0,9.08
2022.0,PI,2205607.0,50.64,79.0988,,64.46,4.0,10.79,31.0,6.39
2022.0,PI,2210631.0,46.43,48.658,,57.27,10.0,4.82,72.0,11.24
2022.0,CE,2304608.0,54.3,95.0325,,44.53,63.0,0.72,75.0,9.9
2022.0,CE,2312403.0,69.32,95.7293,100.0,93.55,72.0,25.13,83.0,8.94
2022.0,RN,2400703.0,58.55,96.068,,83.04,29.0,75.98,14.0,43.48
2022.0,RN,2407500.0,41.47,79.4925,,87.31,83.0,0.89,83.0,9.75
2022.0,RN,2408300.0,57.7,85.2288,100.0,65.31,57.0,12.62,75.0,3.4
2022.0,RN,2409803.0,48.29,94.9554,100.0,40.01,7.0,5.56,46.0,2.41
2022.0,RN,2410504.0,32.58,99.3058,,51.88,16.0,21.12,1.0,6.13
2022.0,PB,2500205.0,25.06,57.2913,,45.86,26.0,0.2,70.0,6.66
2022.0,PB,2504108.0,30.55,85.0508,,58.85,11.0,7.48,16.0,14.41
2022.0,PB,2504850.0,47.34,75.5662,,31.28,24.0,0.24,79.0,18.27
2022.0,PB,2505238.0,33.47,99.0001,,53.52,15.0,0.24,75.0,8.0
2022.0,PB,2510402.0,43.65,63.3801,100.0,40.77,20.0,1.68,36.0,11.0
2022.0,PB,2512036.0,46.0,88.9255,100.0,24.33,20.0,9.46,35.0,81.22
2022.0,PB,2515401.0,51.53,91.6028,,40.85,16.0,15.32,57.0,6.48
2022.0,PB,2515807.0,52.86,99.0624,100.0,54.1,31.0,3.58,33.0,9.76
2022.0,PE,2600203.0,24.59,52.8144,,37.44,77.0,2.25,44.0,6.25
2022.0,PE,2604403.0,35.58,100.0,,64.03,67.0,2.76,17.0,6.42
2022.0,PE,2606507.0,47.06,63.0457,,68.07,5.0,6.06,20.0,43.84
2022.0,AL,2700201.0,53.27,96.0202,,60.83,5.0,0.67,70.0,6.03
2022.0,AL,2703809.0,32.6,83.654,,49.89,56.0,2.04,74.0,5.83
2022.0,AL,2708303.0,53.68,95.2459,100.0,66.57,37.0,6.37,10.0,6.4
2022.0,SE,2800670.0,55.96,99.2048,,61.77,29.0,6.69,65.0,3.38
2022.0,SE,2805109.0,58.07,100.0,100.0,64.93,31.0,27.19,19.0,4.51
2022.0,BA,2902104.0,53.52,81.3798,100.0,48.19,78.0,5.49,67.0,6.24
2022.0,BA,2906402.0,24.62,78.622,,35.43,8.0,1.34,49.0,6.43
2022.0,BA,2908002.0,38.6,88.6829,,71.96,80.0,3.4,66.0,3.84
2022.0,BA,2913606.0,69.96,93.9946,,92.59,90.0,25.66,84.0,7.92
2022.0,BA,2914307.0,42.45,52.7062,100.0,28.79,75.0,9.83,14.0,79.33
2022.0,BA,2915502.0,58.3,91.7772,100.0,69.27,82.0,81.09,38.0,2.66
2022.0,BA,2915908.0,34.98,62.5775,0.0,93.49,19.0,0.95,64.0,11.27
2022.0,BA,2917003.0,43.02,45.403,,30.74,73.0,10.94,47.0,1.48
2022.0,BA,2918506.0,35.94,84.3815,,55.67,62.0,14.48,63.0,6.11
2022.0,BA,2921609.0,29.37,62.527,,61.52,55.0,1.12,41.0,8.35
2022.0,BA,2922805.0,50.48,88.8592,,33.81,52.0,0.16,83.0,6.42
2022.0,BA,2928406.0,45.41,55.2396,,51.6,13.0,1.31,75.0,4.87
2022.0,BA,2928604.0,55.79,98.3129,,52.19,72.0,12.88,32.0,3.57
2022.0,BA,2932200.0,58.14,93.7204,100.0,74.04,85.0,1.47,35.0,4.73
2022.0,MG,3101607.0,70.78,98.1245,100.0,90.02,72.0,44.32,60.0,5.06
2022.0,MG,3105103.0,59.75,88.5136,100.0,77.46,33.0,15.45,76.0,4.25
2022.0,MG,3106002.0,56.54,99.5225,100.0,47.99,76.0,19.32,23.0,6.55
2022.0,MG,3110004.0,69.33,99.2516,,84.98,80.0,30.51,78.0,7.73
2022.0,MG,3114709.0,59.79,99.7223,100.0,67.01,3.0,22.35,74.0,9.97
2022.0,MG,3117504.0,64.79,82.9268,100.0,92.78,71.0,29.65,25.0,12.95
2022.0,MG,3120508.0,55.52,74.8101,,55.41,68.0,15.13,74.0,6.42
2022.0,MG,3123908.0,59.91,89.1565,100.0,74.35,35.0,27.28,46.0,4.52
2022.0,MG,3127107.0,66.37,90.0765,,89.44,89.0,27.28,38.0,9.95
2022.0,MG,3132008.0,19.62,23.8312,,51.99,1.0,0.87,75.0,7.84
2022.0,MG,3136504.0,32.22,75.836,,46.54,68.0,8.47,66.0,6.47
2022.0,MG,3144904.0,34.83,76.9366,,58.65,72.0,82.9,50.0,9.1
2022.0,MG,3149903.0,64.4,99.1949,100.0,81.5,36.0,55.76,50.0,7.01
2022.0,MG,3150570.0,48.99,54.2364,,67.51,15.0,0.18,80.0,9.41
2022.0,MG,3154200.0,34.78,85.0494,0.0,72.6,20.0,22.05,9.0,4.45
2022.0,MG,3160959.0,54.62,98.3234,,50.25,54.0,1.61,61.0,8.88
2022.0,MG,3165552.0,22.87,52.7431,0.0,38.47,39.0,4.12,44.0,6.72
2022.0,MG,3167301.0,55.63,76.2015,100.0,52.58,67.0,12.33,59.0,21.52
2022.0,SP,3502606.0,57.97,94.1226,100.0,78.97,33.0,2.61,49.0,12.23
2022.0,SP,3503109.0,60.7,96.2042,,67.94,39.0,26.73,41.0,12.1
2022.0,SP,3504206.0,61.31,97.9313,100.0,80.49,66.0,2.06,67.0,7.3
2022.0,SP,3505500.0,70.18,98.6955,100.0,91.82,86.0,42.98,26.0,8.43
2022.0,SP,3509007.0,70.14,100.0,100.0,89.0,81.0,28.65,86.0,59.28
2022.0,SP,3511300.0,64.55,94.9737,,90.38,81.0,21.41,18.0,9.24
2022.0,SP,3521309.0,66.65,98.2517,,84.02,79.0,27.46,42.0,11.53
2022.0,SP,3526407.0,70.72,97.7128,,91.94,63.0,41.38,61.0,10.15
2022.0,SP,3527702.0,60.46,99.1411,100.0,79.95,53.0,13.18,14.0,14.18
2022.0,SP,3536570.0,59.28,92.3973,,64.38,15.0,29.17,13.0,51.5
2022.0,SP,3541307.0,68.18,97.3457,,91.14,68.0,27.42,74.0,46.79
2022.0,SP,3557154.0,63.02,92.3446,100.0,86.84,16.0,18.43,52.0,53.52
2022.0,SP,3557303.0,67.26,99.3233,100.0,91.96,75.0,19.89,55.0,10.32
2022.0,PR,4100707.0,58.08,97.4618,100.0,68.76,71.0,6.06,21.0,13.7
2022.0,PR,4105409.0,58.8,76.8226,,71.32,51.0,25.13,59.0,6.32
2022.0,PR,4106100.0,66.55,96.478,100.0,81.22,69.0,20.04,60.0,24.07
2022.0,PR,4107538.0,69.27,91.9806,100.0,91.68,65.0,37.3,63.0,10.92
2022.0,PR,4117305.0,58.4,60.5525,100.0,75.16,83.0,11.43,83.0,13.08
2022.0,PR,4119202.0,62.73,96.5263,,68.44,70.0,20.0,55.0,15.22
2022.0,PR,4126306.0,53.08,71.8547,,60.42,44.0,8.63,75.0,4.82
2022.0,SC,4203303.0,60.09,85.83,,70.74,58.0,18.2,71.0,6.66
2022.0,SC,4206405.0,61.33,86.8416,100.0,59.18,91.0,32.84,48.0,6.17
2022.0,SC,4209904.0,60.52,95.3364,100.0,56.77,83.0,20.61,60.0,7.77
2022.0,SC,4216602.0,74.59,100.0,,92.37,89.0,48.3,79.0,5.92
2022.0,SC,4217907.0,52.79,73.0986,100.0,33.72,83.0,20.51,62.0,10.23
2022.0,SC,4219408.0,59.63,87.2374,100.0,81.6,21.0,65.67,80.0,19.58
2022.0,RS,4300604.0,69.38,100.0,,83.81,87.0,34.99,65.0,5.34
2022.0,RS,4302204.0,68.14,97.6456,,97.05,70.0,27.11,47.0,7.17
2022.0,RS,4305173.0,50.9,72.4073,100.0,65.64,14.0,6.19,57.0,84.21
2022.0,RS,4308201.0,72.23,97.7105,,91.77,70.0,42.87,79.0,8.63
2022.0,RS,4309126.0,50.63,86.5031,100.0,10.73,80.0,13.77,54.0,24.82
2022.0,RS,4310405.0,53.27,75.8901,100.0,52.73,35.0,18.45,62.0,7.78
2022.0,RS,4310801.0,68.74,100.0,,86.8,54.0,32.78,85.0,5.07
2022.0,RS,4312005.0,55.12,78.6495,,38.98,23.0,30.83,60.0,26.9
2022.0,RS,4314076.0,54.99,83.635,,88.23,6.0,1.26,39.0,8.3
2022.0,RS,4314704.0,56.7,92.0681,100.0,56.92,21.0,24.68,61.0,4.8
2022.0,RS,4316402.0,65.72,91.2619,100.0,77.27,61.0,31.48,86.0,5.91
2022.0,RS,4321436.0,68.01,99.7231,100.0,87.63,77.0,24.75,56.0,12.96
2022.0,RS,4321832.0,61.54,70.9887,100.0,92.34,76.0,0.44,69.0,24.14
2022.0,RS,4323358.0,46.02,82.2726,100.0,21.07,52.0,2.94,20.0,24.04
2022.0,MS,5006200.0,60.84,87.5149,100.0,83.12,45.0,16.39,61.0,5.49
2022.0,MT,5100508.0,45.69,60.6298,100.0,45.78,14.0,81.48,76.0,4.16
2022.0,MT,5102603.0,17.49,30.4894,,32.12,27.0,3.21,61.0,2.17
2022.0,MT,5103304.0,57.82,67.5438,100.0,81.08,74.0,4.76,77.0,7.31
2022.0,MT,5103452.0,58.09,90.3006,,78.43,31.0,11.44,22.0,19.0
2022.0,MT,5105200.0,58.59,77.8269,,71.03,72.0,59.09,40.0,14.51
2022.0,MT,5105580.0,52.46,64.7572,100.0,78.94,21.0,1.35,73.0,4.39
2022.0,MT,5106232.0,64.67,92.6702,100.0,87.93,45.0,70.86,61.0,53.29
2022.0,GO,5211800.0,59.0,86.065,100.0,72.61,85.0,14.57,33.0,5.53
2022.0,GO,5217708.0,56.69,84.6518,100.0,76.93,41.0,15.28,25.0,6.37
2022.0,GO,5222005.0,60.25,72.6384,,84.82,64.0,76.61,72.0,4.46
2021.0,RO,1100809.0,50.42,62.2474,,55.11,60.0,5.51,65.0,6.41
2021.0,AM,1300631.0,22.02,50.8245,0.0,38.54,22.0,0.66,60.0,7.52
2021.0,AM,1303908.0,22.31,43.2005,,25.95,72.0,0.08,89.0,2.52
2021.0,PA,1501907.0,21.75,35.703,0.0,32.32,78.0,0.28,76.0,1.73
2021.0,PA,1506401.0,29.6,90.8971,0.0,37.05,53.0,1.95,48.0,4.9
2021.0,PA,1507474.0,52.62,68.8619,,46.98,90.0,0.15,90.0,8.77
2021.0,PA,1507953.0,49.7,91.5242,100.0,41.12,31.0,2.1,58.0,4.38
2021.0,TO,1702554.0,51.26,84.1622,100.0,60.91,61.0,0.94,17.0,4.09
2021.0,TO,1709302.0,63.87,92.6298,,82.2,85.0,10.61,77.0,5.84
2021.0,TO,1718006.0,49.29,75.3474,100.0,59.54,5.0,0.9,61.0,8.03
2021.0,MA,2106631.0,41.08,42.2464,,19.74,72.0,0.28,80.0,7.42
2021.0,MA,2107902.0,40.54,60.6934,,39.01,8.0,1.56,25.0,4.0
2021.0,MA,2108801.0,25.85,69.8432,,30.79,66.0,72.75,63.0,2.73
2021.0,MA,2112274.0,47.84,64.7791,,33.74,74.0,5.72,53.0,13.14
2021.0,PI,2203206.0,29.54,68.0782,0.0,53.51,59.0,0.26,61.0,4.48
2021.0,PI,2210953.0,43.32,59.1455,100.0,37.82,4.0,0.11,59.0,17.49
2021.0,CE,2301950.0,50.95,95.7726,100.0,43.82,40.0,1.92,40.0,9.05
2021.0,CE,2310704.0,51.94,77.856,,47.55,49.0,6.97,73.0,8.11
2021.0,CE,2311405.0,53.23,69.5607,100.0,48.32,84.0,14.75,59.0,47.76
2021.0,CE,2313351.0,43.55,62.5122,100.0,30.63,31.0,2.16,69.0,62.49
2021.0,RN,2403301.0,45.8,81.8407,100.0,33.77,4.0,13.95,24.0,9.02
2021.0,RN,2404002.0,52.74,88.7187,,53.16,9.0,11.5,53.0,12.8
2021.0,RN,2406106.0,48.26,66.714,100.0,51.58,16.0,8.24,64.0,5.61
2021.0,PB,2501609.0,47.96,72.7797,100.0,38.21,39.0,6.64,68.0,4.94
2021.0,PB,2504306.0,54.57,82.4428,,66.02,36.0,10.57,53.0,5.0
2021.0,PB,2513356.0,27.13,58.4858,,40.34,85.0,2.07,21.0,21.47
2021.0,PE,2605806.0,52.43,87.5751,100.0,42.16,56.0,6.0,74.0,4.93
2021.0,PE,2609006.0,50.19,76.5331,100.0,41.7,80.0,3.36,55.0,4.02
2021.0,PE,2611903.0,55.84,90.9695,100.0,57.24,90.0,8.0,22.0,9.75
2021.0,AL,2700102.0,42.84,46.9353,100.0,34.37,52.0,1.21,72.0,5.07
2021.0,AL,2704906.0,56.24,84.7314,,65.17,44.0,0.41,64.0,22.19
2021.0,BA,2906808.0,44.56,51.234,100.0,46.87,63.0,1.64,36.0,5.15
2021.0,BA,2910727.0,61.45,96.1281,100.0,73.97,90.0,8.44,50.0,8.24
2021.0,BA,2923902.0,50.63,73.9306,100.0,50.96,38.0,15.6,41.0,5.38
2021.0,BA,2925907.0,37.13,38.7066,100.0,26.36,19.0,0.03,67.0,50.71
2021.0,BA,2931301.0,53.47,85.6794,,49.12,83.0,1.6,62.0,4.55
2021.0,MG,3101805.0,57.38,95.238,100.0,61.76,69.0,7.76,19.0,20.7
2021.0,MG,3103207.0,60.5,89.1082,100.0,59.64,65.0,6.91,76.0,32.67
2021.0,MG,3104106.0,57.46,96.9486,100.0,49.84,73.0,17.52,48.0,7.02
2021.0,MG,3110400.0,33.77,67.5087,,59.71,65.0,9.82,28.0,27.16
2021.0,MG,3110707.0,62.04,90.5757,,69.6,69.0,17.67,77.0,10.03
2021.0,MG,3117876.0,71.15,99.5125,100.0,87.96,94.0,25.49,20.0,44.91
2021.0,MG,3120607.0,56.97,82.134,,69.89,65.0,6.63,43.0,15.2
2021.0,MG,3123304.0,30.3,57.5668,,54.54,64.0,1.89,59.0,18.35
2021.0,MG,3129657.0,54.8,84.4431,,73.72,17.0,0.69,26.0,28.88
2021.0,MG,3147956.0,42.91,57.17,,35.63,19.0,0.02,60.0,12.78
2021.0,MG,3149150.0,47.62,71.2874,100.0,36.22,67.0,0.41,57.0,8.35
2021.0,MG,3151404.0,62.15,91.6431,,70.97,89.0,19.5,49.0,8.13
2021.0,MG,3154150.0,53.49,76.781,,56.44,69.0,8.29,43.0,10.64
2021.0,MG,3154705.0,65.9,97.7774,,74.71,48.0,21.67,80.0,25.31
2021.0,MG,3162559.0,50.84,70.1912,100.0,46.36,58.0,5.36,79.0,6.54
2021.0,RJ,3300902.0,52.87,78.6784,100.0,48.03,64.0,9.41,65.0,6.62
2021.0,RJ,3303401.0,69.44,93.8864,100.0,86.98,85.0,24.25,87.0,15.42
2021.0,RJ,3306305.0,69.35,99.9233,,81.72,78.0,31.34,83.0,9.16
2021.0,SP,3502804.0,70.67,99.2189,100.0,87.38,85.0,30.18,81.0,59.65
2021.0,SP,3507308.0,69.12,97.6527,,77.56,77.0,55.52,76.0,15.69
2021.0,SP,3507704.0,58.76,97.7677,,58.74,68.0,11.01,51.0,13.3
2021.0,SP,3507902.0,64.18,94.15,100.0,80.14,83.0,11.81,55.0,18.61
2021.0,SP,3510203.0,55.88,90.4887,,63.4,22.0,53.82,69.0,6.55
2021.0,SP,3514924.0,57.15,99.7772,100.0,60.87,35.0,17.69,23.0,13.74
2021.0,SP,3516903.0,59.15,90.3111,100.0,71.82,72.0,4.66,56.0,11.84
2021.0,SP,3525854.0,64.6,99.4648,,69.69,69.0,95.6,76.0,22.24
2021.0,SP,3529104.0,54.7,97.0441,,62.9,19.0,0.39,31.0,24.46
2021.0,SP,3530904.0,63.8,96.138,,60.95,66.0,18.16,78.0,29.18
2021.0,SP,3532900.0,59.48,97.7962,100.0,62.2,74.0,19.38,25.0,11.16
2021.0,SP,3537156.0,63.5,96.8256,,75.24,21.0,14.56,73.0,46.37
2021.0,SP,3540309.0,61.38,90.623,100.0,76.79,50.0,6.25,76.0,19.95
2021.0,SP,3543204.0,63.81,97.5569,100.0,70.17,72.0,13.42,55.0,28.32
2021.0,SP,3543501.0,53.77,78.9407,100.0,57.14,51.0,16.67,23.0,14.37
2021.0,SP,3543808.0,58.57,95.5777,,61.57,60.0,7.44,72.0,10.34
2021.0,SP,3549409.0,66.48,99.6476,100.0,75.82,78.0,27.5,70.0,7.8
2021.0,SP,3551405.0,50.85,96.3453,100.0,37.45,52.0,3.24,49.0,5.04
2021.0,SP,3552205.0,69.42,99.8496,,87.16,94.0,29.62,62.0,6.58
2021.0,PR,4100509.0,50.83,82.3374,100.0,52.67,41.0,4.33,44.0,6.92
2021.0,PR,4103107.0,51.1,65.9887,,45.7,73.0,12.74,57.0,7.72
2021.0,PR,4103503.0,60.04,91.925,100.0,69.69,47.0,12.5,74.0,11.9
2021.0,PR,4110805.0,49.11,54.3246,100.0,57.42,46.0,1.16,66.0,15.38
2021.0,PR,4113007.0,58.33,96.297,100.0,57.78,50.0,14.61,63.0,10.91
2021.0,PR,4114906.0,56.74,82.9993,100.0,63.66,43.0,5.13,78.0,17.54
2021.0,PR,4122651.0,54.03,60.6986,,72.32,60.0,2.76,49.0,78.99
2021.0,PR,4124053.0,59.65,97.2814,,68.43,54.0,13.59,62.0,4.3
2021.0,SC,4201208.0,61.95,68.5168,,65.45,90.0,36.15,61.0,14.75
2021.0,SC,4201950.0,70.85,98.189,,86.74,65.0,43.59,72.0,9.32
2021.0,SC,4202073.0,64.76,97.2328,100.0,86.48,70.0,8.41,81.0,8.91
2021.0,SC,4205803.0,60.47,85.0344,100.0,62.67,82.0,12.71,89.0,10.93
2021.0,SC,4206702.0,54.39,89.2601,,31.67,75.0,17.96,78.0,4.5
2021.0,SC,4207205.0,51.76,62.7664,100.0,42.63,57.0,15.59,88.0,10.53
2021.0,SC,4208807.0,69.43,99.0116,,86.66,67.0,21.09,92.0,20.01
2021.0,SC,4212239.0,53.15,61.094,100.0,51.68,78.0,15.32,55.0,15.65
2021.0,SC,4212908.0,63.33,97.167,100.0,69.04,74.0,25.16,59.0,7.31
2021.0,SC,4214904.0,68.74,67.1318,100.0,86.95,74.0,51.12,63.0,22.2
2021.0,RS,4303004.0,59.77,90.5676,,66.05,43.0,17.57,80.0,8.19
2021.0,RS,4303400.0,43.66,48.6103,100.0,45.41,10.0,12.14,52.0,5.52
2021.0,RS,4304853.0,51.76,48.3418,100.0,35.19,70.0,18.1,69.0,38.73
2021.0,RS,4306304.0,49.02,56.0057,,25.53,85.0,14.75,78.0,16.29
2021.0,RS,4311106.0,49.37,61.2539,,64.85,21.0,2.99,59.0,9.62
2021.0,RS,4313805.0,48.3,67.1906,100.0,53.49,10.0,6.8,56.0,10.93
2021.0,RS,4317756.0,61.34,96.6995,100.0,83.29,12.0,0.87,81.0,25.47
2021.0,RS,4318481.0,60.2,96.441,,66.86,11.0,31.03,42.0,15.66
2021.0,RS,4319752.0,63.89,86.911,100.0,74.24,22.0,25.39,51.0,44.93
2021.0,RS,4321329.0,52.78,81.8678,100.0,63.58,4.0,15.85,41.0,8.34
2021.0,RS,4322327.0,54.99,63.8998,,45.91,87.0,13.86,77.0,22.62
2021.0,MS,5007703.0,52.96,84.4741,,43.39,67.0,5.75,72.0,7.17
2021.0,MT,5105580.0,53.24,65.427,100.0,80.98,19.0,2.05,70.0,40.97
2021.0,MT,5106000.0,60.12,85.0894,,86.93,24.0,13.53,57.0,13.16
2021.0,GO,5203575.0,24.05,46.3333,0.0,51.62,27.0,3.15,57.0,5.61
2021.0,GO,5206305.0,44.25,91.7072,,89.89,48.0,4.75,74.0,26.03
2021.0,GO,5218052.0,58.51,90.2388,100.0,77.28,8.0,11.82,68.0,12.92
2024.0,RO,1101450.0,38.84,44.4011,,42.14,41.0,30.98,47.0,45.56
2024.0,AC,1200807.0,45.48,59.7812,,48.23,27.0,6.32,71.0,25.78
2024.0,AM,1300060.0,22.62,70.8951,,33.36,32.0,4.62,30.0,13.15
2024.0,AM,1301209.0,43.96,66.7813,,44.77,66.0,8.41,67.0,5.42
2024.0,AM,1303809.0,17.88,46.4642,,39.56,27.0,5.46,19.0,5.32
2024.0,PA,1505437.0,52.37,80.324,,64.18,26.0,24.63,78.0,11.46
2024.0,PA,1508407.0,47.37,86.8935,,52.09,33.0,20.28,32.0,9.65
2024.0,AP,1600212.0,25.21,54.2277,0.0,47.62,4.0,7.99,61.0,21.16
2024.0,TO,1700301.0,41.91,86.8405,50.0,38.79,4.0,4.63,62.0,22.04
2024.0,TO,1718881.0,34.78,64.1685,,62.66,21.0,5.14,70.0,55.03
2024.0,MA,2105708.0,51.14,83.2186,,49.88,60.0,9.74,52.0,8.72
2024.0,MA,2110005.0,50.2,67.1531,,39.82,59.0,12.03,82.0,19.48
2024.0,MA,2111763.0,39.54,72.5172,100.0,32.32,5.0,19.02,10.0,6.65
2024.0,MA,2111953.0,37.0,65.7482,50.0,37.24,5.0,15.23,61.0,29.48
2024.0,PI,2201903.0,57.26,84.4998,100.0,69.23,34.0,60.55,48.0,24.74
2024.0,PI,2202174.0,21.92,46.8501,,22.59,2.0,15.49,51.0,49.34
2024.0,PI,2202851.0,36.56,35.4859,100.0,28.14,10.0,29.44,11.0,34.84
2024.0,PI,2206357.0,18.44,35.0735,,22.33,5.0,0.64,71.0,22.46
2024.0,PI,2206670.0,45.69,51.1235,,40.15,41.0,0.61,73.0,22.91
2024.0,PI,2206902.0,33.85,58.2363,,42.01,19.0,4.57,45.0,16.19
2024.0,PI,2208106.0,34.09,41.4676,100.0,25.28,4.0,7.59,67.0,13.01
